id,title,author,day,genre,story,platform,webtoon_url,thumbnail_url
47,미물,"외눈박이, 김도연",X(완결),스릴러,"도시에는 수많은 벌레들이 살고 있다.사람들의 눈을 피해 자신들만의 왕국을 건설해온 작은 ‘미물’들.어느 날, 모종의 실험으로 유전자가 변형된 벌레들이 도시에 스며들면서 정체를 알 수 없는 존재들이 나타나기 시작한다.",네이버,https://comic.naver.com/webtoon/list?titleId=783529,https://shared-comic.pstatic.net/thumb/webtoon/783529/thumbnail/thumbnail_IMAG06_79348877-bdc5-4855-83ae-a7d26c094a5f.jpg
48,아마데우스(Amadeus),"12, 6",X(완결),드라마,"큰 고민 없고 밝은 성격의 평범한 학생, 시아.어느 날 갑자기 살인 연극에 참여하게 된다. 살아남기 위해 벌어지는 여러 가지 상황에 회의감을 느끼지만... 최후의 1인이 되면 소원을 이룰 수 있다. 하지만 시아가 원하는 건 단 하나! 그저 동료와 함께 살아남기 위해 노력할 뿐이다.",네이버,https://comic.naver.com/webtoon/list?titleId=801014,https://shared-comic.pstatic.net/thumb/webtoon/801014/thumbnail/thumbnail_IMAG06_817dedf0-2fad-42aa-9120-29eaf2d7e919.jpg
49,짝사랑은 동고동락,악파,X(완결),로맨스,"첫째의 짝사랑을 이루기 위해 고군분투하는 세쌍둥이 이야기!실패로 끝난 짝사랑 경험만 네 번째인 첫째 '채하나'사랑이라면 질색하는 연애 경험자 둘째 '채두인'도와줘도 어쩐지 일만 더 키우는 셋째 '채새성'다섯 번째 짝사랑까지 실패로 끝내고 싶지 않아 동생들에게 도와달라 부탁하는데, 그 상대가 학교에서 제일 인기 많은 남자.쌍둥이들은 이번에야말로 성공할 수 있을까?",네이버,https://comic.naver.com/webtoon/list?titleId=801015,https://shared-comic.pstatic.net/thumb/webtoon/801015/thumbnail/thumbnail_IMAG06_bfbf5a8e-dc6c-4133-a314-3d546e7bfbf5.jpg
50,백수세끼,치즈,X(완결),드라마,백수 시절 내 곁을 지켜줬던 그녀... 돌아와 주면 안 되겠니?음식 메뉴마다 담겨 있는 우리들의 연애 흑역사!,네이버,https://comic.naver.com/webtoon/list?titleId=733074,https://shared-comic.pstatic.net/thumb/webtoon/733074/thumbnail/thumbnail_IMAG06_0d8a0c1c-30a2-4e72-94a9-59c272266c1e.jpg
51,지구식 구원자 전형,"하정수, 외투",X(완결),판타지,지구의 폐쇄 안내와 게이트를 통해 등장하는 끔찍한 존재들.인간의 존엄이 짓밟히는 파멸 속에서 세상을 구하려는 '구원자' 박정우의 일대기가 시작된다.,네이버,https://comic.naver.com/webtoon/list?titleId=777829,https://shared-comic.pstatic.net/thumb/webtoon/777829/thumbnail/thumbnail_IMAG06_3e0338cc-9c58-43b5-a348-4fd260581477.jpg
52,빨간맛 로맨스,"사지현, 서루",X(완결),로맨스,"네 피는 뭔가 달라. 참을 수 없을 만큼 달콤해.뱀파이어 도윤이 본능에 이끌려 흡혈을 한 뒤, 하리는 몸무게가 감소했다는 걸 깨닫는다. 먹방을 계속하기 위해 체중 감량이 필요했던 먹방 꿈나무 하리는 도윤에게 계속 흡혈해달라고 부탁한다. 시간이 지날수록 점점 피보다 하리를 더 좋아하게 되어버린 도윤, 그런 도윤의 앞에 하리의 어린 시절 친구라는 새로운 뱀파이어 이든이 등장하는데…….",네이버,https://comic.naver.com/webtoon/list?titleId=776669,https://shared-comic.pstatic.net/thumb/webtoon/776669/thumbnail/thumbnail_IMAG06_4ebe86ff-2d89-4e84-be9a-cc199ce87fd7.jpg
53,자장자장,"MJ, 백리",X(완결),로맨스,"악마 중에 가장 강력하고 가장 지독한 악마는 바로... 자도 자도 잠이 오게 하는... 잠의 악마, 수마다!600년간 한 번도 잠이 든 적 없는 수마는 자신의 주문에 걸려들지 않는 인간 여자를 만나 처음으로 휴식을 취한다. “이렇게 좋은 인간 비타민이 있다니. 아주 기특하군.” 특별대우를 하며 그녀를 챙기는데. 아뿔싸, 푹 빠져버렸다. 한낱 하찮은 인간에게.",네이버,https://comic.naver.com/webtoon/list?titleId=788967,https://shared-comic.pstatic.net/thumb/webtoon/788967/thumbnail/thumbnail_IMAG06_82c90637-8aa4-4665-b5d0-2ecad8961a4f.jpg
54,갓트,"서패스, 아거주누",X(완결),판타지,"12계열의 갓트(GOD-Tribe)가 서로 싸우며 공존하는 세상.육식계에게 학대를 받으며 일하던 환식계 꼬마 랏데는포식자에 제물로 바쳐졌으나, 영웅 타세르에 의해 구원된다.타세르의 말에 따르면 랏데가 바로 포식자들에 맞서 세상을 구원할천년에 한번 태어나는 계시된 존재였고,이후 모든 '갓트'집단의 리더가 될 운명이었다.이제 타세르와의 수련 후, 세상을 뒤집는 복수가 시작된다.",네이버,https://comic.naver.com/webtoon/list?titleId=790453,https://shared-comic.pstatic.net/thumb/webtoon/790453/thumbnail/thumbnail_IMAG06_2421c47a-8633-4b8d-b1d6-fa7ab6724844.jpg
55,들개,"홍원찬, 최감자",X(완결),액션,"소중한 사람을 살인 사건으로 잃게 된 형사 광렬.경찰을 그만두고 무의미한 하루를 살아간다.어느 날, 갑자기 찾아온 제보자로 인해 알게 된 살인 사건의 진상 잔혹한 사건의 진상과 광기어린 용의자들! 사냥감을 포착한 들개가 된 광렬의 처절한 복수가 시작된다.",네이버,https://comic.naver.com/webtoon/list?titleId=789543,https://shared-comic.pstatic.net/thumb/webtoon/789543/thumbnail/thumbnail_IMAG06_2e6734cf-bfc8-4a9f-a610-a827a8c499c0.jpg
56,예쁜 사나이,영원,X(완결),드라마,"무시무시한 외모와 강한 완력. 공포와 두려움을 주는 존재. 남자 중의 남자 '상남자'로 불리는 ‘노다지’ 하지만 속마음은 누구보다도 친구들과 잘 지내고 싶은 평범한 고등학생일 뿐! ​어느 날 예쁜 외모를 뽐내는 '영기'가 전학을 오게 되고, 인기폭발인 그 모습에 무릎을 탁 아니 쾅! 치게 되는데… 과연 다지는 편견과 선입견에 맞서 예뻐질 수 있을 것인가?!",네이버,https://comic.naver.com/webtoon/list?titleId=775657,https://shared-comic.pstatic.net/thumb/webtoon/775657/thumbnail/thumbnail_IMAG06_c03e4ade-fbda-45e2-8dcc-b4081eddf83b.jpg
57,짝사랑의 유서,군밤,X(완결),로맨스,"민결은 단골카페 사장님의 동생인 태은을 1년동안 짝사랑 하던 중, 태은에게서 편지 하나를 전해달라는 부탁을 받는다. 알고 보니 그 편지는 유서. 작년에 친구의 죽음을 겪은 민결은 고민 끝에 도움이 되길 바라는 마음으로 태은에게 들이대기로 결심하는데..",네이버,https://comic.naver.com/webtoon/list?titleId=776096,https://shared-comic.pstatic.net/thumb/webtoon/776096/thumbnail/thumbnail_IMAG06_b43d8fef-6a84-4c80-b897-3fe625de6b02.jpg
58,벨과 야수의 근로계약,"도넛먹는해달, 우메오",X(완결),로맨스,"하룻밤에 대상단의 부상단주에서 알거지가 된 벨.어떻게든 재기의 발판을 마련해 보려는데 야수한테까지 빚을 져버린 아버지! 그런 우리에게 야수가 내건 조건이 조금 이상한데?!""빚을 청산하지 못하겠으면 내 배우자를 찾아줘.""과연 벨과 야수는 무사히 계약내용대로 배우자를 찾고 빚을 청산할 수 있을까?두 사람의 조금 이상하고 특별한 로맨스 판타지!",네이버,https://comic.naver.com/webtoon/list?titleId=785303,https://shared-comic.pstatic.net/thumb/webtoon/785303/thumbnail/thumbnail_IMAG06_7c8d14e9-3b15-4e4c-92cb-2afcf553694b.jpg
59,그 기사가 레이디로 사는 법,"아인, Ink., 성혜림",X(완결),판타지,"가장 가까운 친우이자 믿었던 부관의 검이 내 몸을 관통했다.다시 눈을 떴을 땐 적국의 귀족 레이디가 되어있었다.낯설고 연약한 타인의 몸과 잃어버린 3년의 세월, 그 사이에 망해버린 나의 조국.배신의 아픔과 정체성의 혼란으로 정신을 차릴 수가 없었다.그러나 나는 결국 살아가기로 했다. 루시펠라 아이딘으로써, 검을 든 귀족 레이디로서.",네이버,https://comic.naver.com/webtoon/list?titleId=758675,https://shared-comic.pstatic.net/thumb/webtoon/758675/thumbnail/thumbnail_IMAG06_0fb8a7f9-4bf4-4772-bb48-dbcd784c12d3.jpg
60,미혼남녀의 효율적 만남,타리,X(완결),로맨스,"사랑만으론 부족하고 조건만으론 아쉬운 요즘 미혼남녀들의 효율추구 로맨스!마냥 현실적이기도, 마냥 환상을 꿈꾸기도 어려운 나이인 33세의 직장인 이의영.외모보통, 스펙보통인 그녀가 소개팅으로 두 명의 남자를 만난다.<좋아하는 부분> 타리 작가의 현실고증 로맨스 신작.",네이버,https://comic.naver.com/webtoon/list?titleId=774868,https://shared-comic.pstatic.net/thumb/webtoon/774868/thumbnail/thumbnail_IMAG06_6d89c6bf-238e-491c-a4c8-ee379cbf653a.jpg
61,구남친이 내게 반했다,"희똑, 강하다",X(완결),로맨스,10년을 잊지 못한 첫사랑 구남친과 원수 같은 구남친을 한 오피스에서 만나버렸다.독자님은 딸기파 초코파?! 팽팽하고 달달한 삼각 로맨스!,네이버,https://comic.naver.com/webtoon/list?titleId=748534,https://shared-comic.pstatic.net/thumb/webtoon/748534/thumbnail/thumbnail_IMAG06_8d10d87d-0e1b-4a11-9f88-2759ee34820c.jpg
62,더 퀸즈,"청민, 이수현",X(완결),액션,"""사람은 사람을 믿을 수 있는가""아동납치와 마약 제조를 일삼는 악명높은 미국의 거대 마피아 '삼부카'그들에 맞서기 위해 대한민국의 대재벌 원미호는 불로불사 소녀 강숙희, 마피아 출신 릴리아를 섭외하여 '퀸즈'를 결성한다. 퀸즈는 삼부카와의 전쟁에서 승리할 수 있을 것인가? 재벌X초인X전직 마피아, 세 여자의 뜨거운 액션!",네이버,https://comic.naver.com/webtoon/list?titleId=786987,https://shared-comic.pstatic.net/thumb/webtoon/786987/thumbnail/thumbnail_IMAG06_d66b992b-132c-42ed-a14b-234589e6873d.jpg
63,몬스터,이은재,X(완결),액션,"특수기관 '몬스터'에서 아르바이트를 하며 생계를 이어나가고 있는 고등학생 유진. #초능력 보유 #코드네임은 요원D #미션은 데빌 신속제압!유진은 의외로(?) 간단한 자신의 임무를 수행하면서 무난하게 고등학생의 생활을 이어가지만, 어느 날 왕따를 당하는 친구를 도와줬다는 이유로 본인도 같이 왕따를 당하게 된다.평범한 생활에 균열이 생기기 시작하면서 점점 감당하기 힘든 시련이 찾아오게 되고 급기야 지구는 최악의 위기에 처하게 되는데..과연 유진은 이 모든 사건을 해결하고 지구를 구할 수 있을까?",네이버,https://comic.naver.com/webtoon/list?titleId=771044,https://shared-comic.pstatic.net/thumb/webtoon/771044/thumbnail/thumbnail_IMAG06_a1789bd3-c994-46cb-b70d-de69e525ba65.jpg
64,미신,"미요커, 제촘",X(완결),스릴러,"고향에 돌아와 할머니와 살게 된 '하준'과 '하나'그런 아이들을 기다리고 있는 건 수상한 종교, '포신교' 였다.마을 사람들의 ‘포신교’를 향한 광적인 믿음은 점차 커져 ‘하준’과 ‘하나’의 신변에 위협을 끼치는 지경까지 이르게 되는데...",네이버,https://comic.naver.com/webtoon/list?titleId=785584,https://shared-comic.pstatic.net/thumb/webtoon/785584/thumbnail/thumbnail_IMAG06_5780b097-cbd9-4ef8-a24e-4cacc330393b.jpg
65,시벨롬 리스트,LICO,X(완결),드라마,"시간을 갖자던 남자친구가 청첩장을 보냈다. 이 시벨롬!!! 최고의 복수는 더 잘난 남자를 만나는 것! 결혼정보회사의 매칭매니저 송이듬은 우연히 자신의 회원 리스트에서 완벽한 남자의 정보를 손에 얻게 된다. 운명을 가장한 만남으로, 위험하지만 달콤한 사랑을 쟁취하고자 하는데...! 과연, 이듬은 구원자를 찾을 수 있을 것인가?",네이버,https://comic.naver.com/webtoon/list?titleId=785700,https://shared-comic.pstatic.net/thumb/webtoon/785700/thumbnail/thumbnail_IMAG06_53659dd8-e12c-4090-9463-0e50de5789b6.
66,헬로맨스,"이공주, 하얀독수리",X(완결),로맨스,"마계 서열, 중급악마 시트리. 상급 악마가 되고 싶었지만 억울한 누명으로 인간계에 떨어졌다.인간이 된 시트리는 검찰 수사관이 되었지만 이기적이고, 싸가지도 없고, 개념도 없는 직속 검사 계세아를 만나게 된다.둘은 첫날부터 원수지간이 되는데…악마였던 검찰수사관과 악마같은 검사의 범죄스릴 로맨스가 펼쳐진다!",네이버,https://comic.naver.com/webtoon/list?titleId=754872,https://shared-comic.pstatic.net/thumb/webtoon/754872/thumbnail/thumbnail_IMAG06_617d11a6-abc9-45ae-992f-1632645e9a9e.jpg
67,찌질하지만 로맨스는 하고 싶어,상수,X(완결),로맨스,"여자랑 말도 제대로 못 해본 탓에 쉽게 설레고 의미부여하는 금사빠 이현태.그렇지만 마음 속엔 순수한 사랑을 꿈꾼다. 이런 현태의 찌질함을 때려서라도 바로잡아 주는 ‘젊꼰’ 선배 윤지희.현태는 또 다시 사랑에 빠졌다. ‘금사빠라고? 아니야, 이번엔 진짜로 진지하다고!'한 소년의 성장기이자 모든 남자들의 순수한 첫사랑 이야기.",네이버,https://comic.naver.com/webtoon/list?titleId=774870,https://shared-comic.pstatic.net/thumb/webtoon/774870/thumbnail/thumbnail_IMAG06_38b55265-2706-4e98-9cc0-1aad0839c0fa.jpg
68,별이삼샵,혀노,X(완결),드라마,ㄱ나니? 발신자 제한번호로 그녀에게 마음을 전했던 이야기. '남과여' 혀노 작가가 담아낸 촌스럽지만 풋풋했던 2000년대 그 시절.,네이버,https://comic.naver.com/webtoon/list?titleId=737628,https://shared-comic.pstatic.net/thumb/webtoon/737628/thumbnail/thumbnail_IMAG06_64a2157c-49e6-422a-9628-9181f62e405c.jpg
69,제타,하지,X(완결),스릴러,극심한 슬럼프에 안드로이드 '제타'의 그림을 표절해버린 금세기 최고의 천재 화가 '최후람'.그 사실을 숨기려는 최후람과 파헤치려는 제타의 피튀기는 4주 간의 미술제가 시작된다!인간 이하의 인간과 인간 이상의 안드로이드가 보여주는 아이러니. 과연 최후의 승자는 누가 될 것인가?,네이버,https://comic.naver.com/webtoon/list?titleId=773067,https://shared-comic.pstatic.net/thumb/webtoon/773067/thumbnail/thumbnail_IMAG06_24829b0d-3db4-4071-8b90-3344bafd8ea4.jpg
70,좋은데 어떡해,여은,X(완결),로맨스,"맘에 드는 사람이 생기면 일단 표현하고 직진하는 탓에짝남, 썸남에게 전부 차이기만 하고 연애를 좀처럼 시작할 수가 없는 정연우.그런데 갑자기 연우에게 남자들이 다가온다...?!중학교 동창 서지완, 같은 과 동기 권우주, 동아리 선배 강하경까지! 이번엔 연애를 시작할 수 있을까?",네이버,https://comic.naver.com/webtoon/list?titleId=764951,https://shared-comic.pstatic.net/thumb/webtoon/764951/thumbnail/thumbnail_IMAG06_f93e6f5f-e60b-4b41-a96c-72b28fe71738.jpg
71,더 나우,이니,X(완결),스릴러,"10년 전의 순진한 나를 만났다.""내가 다 고쳐줄게, 우리 인생""과거 사건으로 인한 트라우마로 결국 28살에 스스로 죽음을 택한 '권지금'그러나 정신차려보니 끔찍한 '그 일'이 발생하기 직전인 10년 전 과거로 돌아와있고,열 살 어린 자기자신과 마주하게 되는데...그녀는 행복해질 수 있을까?",네이버,https://comic.naver.com/webtoon/list?titleId=769802,https://shared-comic.pstatic.net/thumb/webtoon/769802/thumbnail/thumbnail_IMAG06_060620a3-bf3e-4839-9337-918230e19a7b.jpg
72,팔려 온 신부,"지기, 시크크",X(완결),로맨스,"고군분투 성장 사극 로맨스!“오백 냥, 그 돈의 값어치를 다할 때까지 그대는 내 신부다.”조선 최대 화룡 상단의 대행수 최태웅. 세상의 모든 걸 돈으로 사고팔던 그가 과연 신부까지 돈으로 살 수 있을까?",네이버,https://comic.naver.com/webtoon/list?titleId=757579,https://shared-comic.pstatic.net/thumb/webtoon/757579/thumbnail/thumbnail_IMAG06_98b2d05f-5597-42d1-a69f-7e404dd518b4.jpg
73,주욱 같은 하루,"미티, 민영",X(완결),드라마,"구남친과 절친의 배신에도 악착같이 인생을 살아온 '오내리'어느 날부터 매일 밤 12시가 지나면 아무도 그녀의 하루를 기억하지 못한다.하지만 1000일이 지난 끝에 그녀의 어제를 기억하는 웹툰작가 '지금일'이 나타나고,그녀는 쓰레기 같은 구남친 '현재승'에게 웹툰으로 복수하기로 하는데..",네이버,https://comic.naver.com/webtoon/list?titleId=774300,https://shared-comic.pstatic.net/thumb/webtoon/774300/thumbnail/thumbnail_IMAG06_6cbda950-6490-4023-9191-66d26b5ed0cd.jpg
